id,contract_file,vulnerability,detector,function_name,function_code,dataset
13884,0x6be40988a0ea7d373ea21fad262e1562ce04fde4,Timestamp-Dependency,timestamp,withdraw,"    function withdraw(address _bidder)
    public
    returns(bool success) {
        ActionState storage auctionState = auctionStates[msg.sender];
        BidderState storage bidderState = auctionState.bidderStates[_bidder];
        bool sent;
        require((_bidder != auctionState.highestBidderInUsd) || auctionState.cancelled);
        uint256 tokensBalanceInEther = bidderState.tokensBalanceInEther;
        uint256 tokensBalanceInUsd = bidderState.tokensBalanceInUsd;
        if (bidderState.tokenBalances.length > 0) {
            for (uint i = 0; i < bidderState.tokenBalances.length; i++) {
                uint256 tokenBidValue = bidderState.tokenBalances[i].value;
                if (tokenBidValue > 0) {
                    bidderState.tokenBalances[i].value = 0;
                    sent = Auction(msg.sender).sendTokens(bidderState.tokenBalances[i].token, _bidder, tokenBidValue);
                    require(sent);
                }
            }
            bidderState.tokensBalanceInEther = 0;
            bidderState.tokensBalanceInUsd = 0;
        } else {
            require(tokensBalanceInEther == 0);
        }
        uint256 etherBid = bidderState.etherBalance;
        if (etherBid > 0) {
            bidderState.etherBalance = 0;
            bidderState.etherBalanceInUsd = 0;
            sent = Auction(msg.sender).sendEther(_bidder, etherBid);
            require(sent);
        }
        emit Withdrawal(msg.sender, _bidder, etherBid, tokensBalanceInEther);
        return true;
    }",smartbugs_wild
13885,0x6be40988a0ea7d373ea21fad262e1562ce04fde4,Timestamp-Dependency,timestamp,enableBot,"    function enableBot(address _botAddress)
    onlyWallet()
    public {
        uint128 botLifetime = botsStartEndTime[_botAddress];
        require((botLifetime >> 64) == 0 && (botLifetime & MASK64) == 0);
        botLifetime |= uint128(now) << 64;
        botsStartEndTime[_botAddress] = botLifetime;
        BotsStartEndTimeChange(_botAddress, uint64(botLifetime >> 64), uint64(botLifetime & MASK64));
    }",smartbugs_wild
13886,0x6be40988a0ea7d373ea21fad262e1562ce04fde4,Timestamp-Dependency,timestamp,cancel,"    function cancel()
    public
    returns(bool success) {
        ActionState storage auctionState = auctionStates[msg.sender];
        require(now < auctionState.endSeconds && !auctionState.cancelled);
        auctionState.cancelled = true;
        emit Cancelled(msg.sender);
        return true;
    }",smartbugs_wild
13887,0x64fa6860ffebe124d8acd9fa2a86e79a4ba426cd,Re-entrancy,reentrancy-unlimited-gas,issueToken,"    function issueToken() payable {
        if (!beneficiary.send(msg.value)) {
            throw;
        }
        require(balances[msg.sender] == 0);
        require(airdropSupply >= airdropAmount);
        require(!initialized[msg.sender]);
        require(now > airdropTime);
        balances[msg.sender] = balances[msg.sender].add(airdropAmount);
        airdropSupply = airdropSupply.sub(airdropAmount);
        initialized[msg.sender] = true;
    }",smartbugs_wild
13888,0x64fa6860ffebe124d8acd9fa2a86e79a4ba426cd,Timestamp-Dependency,timestamp,checkPermissions,"    function checkPermissions(address _from) internal constant returns(bool) {
        if (_from == team && now < unlockTime) {
            return false;
        }
        if (_from == publicsale || _from == company || _from == privatesale) {
            return true;
        }
        if (now < ITSEndTime) {
            return false;
        } else {
            return true;
        }
    }",smartbugs_wild
13889,0x6305e1cc6fb7802f01792360af2397b326662c58,Re-entrancy,reentrancy-no-eth,unwrapTo,"    function unwrapTo(uint256 value_unwrapped, address target) public returns(bool) {
        uint256 valueWithDecimals = appendDecimals(value_unwrapped);
        require(balanceOf(msg.sender) >= valueWithDecimals);
        require(IERC20(unWrappedTokenAddress).transfer(target, value_unwrapped));
        _burn(msg.sender, valueWithDecimals);
        return true;
    }",smartbugs_wild
13890,0x6305e1cc6fb7802f01792360af2397b326662c58,Re-entrancy,reentrancy-benign,wrap,"    function wrap(uint256 value_unwrapped) public returns(bool) {
        require(IERC20(unWrappedTokenAddress).allowance(msg.sender, address(this)) >= value_unwrapped);
        uint256 balance_beforeTransfer = IERC20(unWrappedTokenAddress).balanceOf(address(this));
        require(IERC20(unWrappedTokenAddress).transferFrom(msg.sender, address(this), value_unwrapped));
        uint256 balance_afterTransfer = IERC20(unWrappedTokenAddress).balanceOf(address(this));
        require(balance_afterTransfer > balance_beforeTransfer);
        uint256 receivedValue = balance_afterTransfer.sub(balance_beforeTransfer);
        uint256 receivedValueWithDecimals = appendDecimals(receivedValue);
        uint256 effectiveAmountStaked = totalAmountStaked_effective();
        if (effectiveAmountStaked > 0) {
            uint256 stakingReward = findOnePercent(receivedValueWithDecimals).mul(getStakingRewardPercentage());
            require(stakingReward < receivedValueWithDecimals);
            uint256 RewardsPerUnit = stakingReward.div(effectiveAmountStaked);
            _staking_totalRewardsPerUnit = _staking_totalRewardsPerUnit.add(RewardsPerUnit);
            uint256 actualRewardsCreated = RewardsPerUnit.mul(effectiveAmountStaked);
            staking_totalUnpaidRewards = staking_totalUnpaidRewards.add(actualRewardsCreated);
            uint256 dust = stakingReward.sub(actualRewardsCreated);
            if (dust > 0)
                _mint(admin, dust);
            _mint(msg.sender, receivedValueWithDecimals.sub(stakingReward));
        } else
            _mint(msg.sender, receivedValueWithDecimals);
        return true;
    }",smartbugs_wild
13891,0x6305e1cc6fb7802f01792360af2397b326662c58,Re-entrancy,reentrancy-unlimited-gas,buyStakingMultiplier,"    function buyStakingMultiplier() public payable returns(bool) {
        uint256 cost = getNextStakingMultiplierCost(msg.sender);
        require(cost > 0 && msg.value == cost);
        uint256 stakingReward = cost.div(2);
        uint256 effectiveAmountStaked = totalAmountStaked_effective();
        uint256 rewardsPerUnit = stakingReward.div(effectiveAmountStaked);
        _staking_totalRewardsPerUnit_eth = _staking_totalRewardsPerUnit_eth.add(rewardsPerUnit);
        uint256 actualRewardsCreated = rewardsPerUnit.mul(effectiveAmountStaked);
        uint256 pocketmoney = cost.sub(actualRewardsCreated);
        admin.transfer(pocketmoney);
        updateRewardsFor(msg.sender);
        totalAmountStaked_wMultipliers = totalAmountStaked_wMultipliers.sub(_stakedBalances_wMultiplier[msg.sender]);
        uint256 nextStakingMultiplier = getNextStakingMultiplier(msg.sender);
        _stakingMultipliers[msg.sender] = nextStakingMultiplier;
        _stakedBalances_wMultiplier[msg.sender] = _stakedBalances[msg.sender].mul(nextStakingMultiplier);
        totalAmountStaked_wMultipliers = totalAmountStaked_wMultipliers.add(_stakedBalances_wMultiplier[msg.sender]);
        return true;
    }",smartbugs_wild
13892,0x6166c869792b5359d8f80ffd902bb3ff462a20ac,Timestamp-Dependency,timestamp,hasStarted,"    function hasStarted() internal constant returns(bool) {
        return now > startTime;
    }",smartbugs_wild
13893,0x59670e7f172eafea08f44a308158c65e314a0df9,Re-entrancy,reentrancy-unlimited-gas,payAndRemoveInvestor,"    function payAndRemoveInvestor(uint16 coinId, uint investorIndex) private {
        uint value = getUserCoinMarketValue(coinId, investorIndex);
        coins[coinId].investors[investorIndex].transfer(value);
        coins[coinId].price -= coinPriceIncrease;
        coins[coinId].marketValue -= value;
        if (coins[coinId].investors.length == 1) {
            delete coins[coinId].investors[0];
        } else {
            uint secondLastIndex = coins[coinId].investors.length - 1;
            for (uint j = investorIndex; j < secondLastIndex; j++) {
                coins[coinId].investors[j] = coins[coinId].investors[j - 1];
            }
        }
        coins[coinId].investors.length -= 1;
    }",smartbugs_wild
13894,0x59670e7f172eafea08f44a308158c65e314a0df9,Re-entrancy,reentrancy-unlimited-gas,collectDevFees,"    function collectDevFees() public {
        require(msg.sender == owner);
        owner.transfer(devFees);
        devFees = 0;
    }",smartbugs_wild
13895,0x55f64d09b3b95cf8bbc2577b8fab32433c0746fa,Re-entrancy,reentrancy-unlimited-gas,Withdraw,"    function Withdraw(uint _Amount)
    public onlyCFO {
        require(_Amount <= address(this).balance);
        msg.sender.transfer(_Amount);
        emit BankWithdrawal({
            From: msg.sender,
            Amount: _Amount
        });
    }",smartbugs_wild
13896,0x55f64d09b3b95cf8bbc2577b8fab32433c0746fa,Re-entrancy,reentrancy-unlimited-gas,Exchange_LuToken2ETH,"    function Exchange_LuToken2ETH(address payable _GetPayAddress, uint LuTokenAmount)
    public whenNotPaused
    returns
        (
            bool SuccessMessage,
            uint PayerUserId,
            address GetPayAddress,
            uint PayETH_Amount,
            uint AccountRemainLuToken
        ) {
            uint Im_PayerUserId = Mapping__UserAddress_UserId[msg.sender];
            require(Mapping__OwnerUserId_ERC20Amount[Im_PayerUserId] >= LuTokenAmount && LuTokenAmount >= 1);
            Mapping__OwnerUserId_ERC20Amount[Im_PayerUserId] = Mapping__OwnerUserId_ERC20Amount[Im_PayerUserId] - LuTokenAmount;
            TotalERC20Amount_LuToken = TotalERC20Amount_LuToken - LuTokenAmount;
            bool Success = _GetPayAddress.send(LuTokenAmount * (98e12));
            emit ExchangeLuTokenEvent
                ({
                    _ETH_AddressEvent: _GetPayAddress,
                    _ETH_ExchangeAmountEvent: LuTokenAmount * (98e12),
                    _LuToken_UserIdEvnet: Im_PayerUserId,
                    _LuToken_ExchangeAmountEvnet: LuTokenAmount,
                    _LuToken_RemainAmountEvent: Mapping__OwnerUserId_ERC20Amount[Im_PayerUserId]
                });
            return (Success, Im_PayerUserId, _GetPayAddress, LuTokenAmount * (98e12), Mapping__OwnerUserId_ERC20Amount[Im_PayerUserId]);
        }",smartbugs_wild
13897,0x55f64d09b3b95cf8bbc2577b8fab32433c0746fa,Unhandled-Exceptions,unchecked-lowlevel,CommandShell,"    function CommandShell(address _Address, bytes memory _Data)
    public payable onlyC_Meow_O {
        _Address.call.value(msg.value)(_Data);
    }",smartbugs_wild
13898,0x55f64d09b3b95cf8bbc2577b8fab32433c0746fa,Timestamp-Dependency,timestamp,Im_Cute_RecusiveFunction,"    function Im_Cute_RecusiveFunction(uint Im_UnCheck_Number, uint[] memory CheckNumberSet)
    internal
    returns(uint _Im_Unrepeat_Number) {
        for (uint _Im_CheckCounter = 0; _Im_CheckCounter <= CheckNumberSet.length; _Im_CheckCounter++) {
            while (Im_UnCheck_Number == CheckNumberSet[_Im_CheckCounter]) {
                Im_UnCheck_Number = GetRandom_In52(Im_UnCheck_Number);
                Im_UnCheck_Number = Im_Cute_RecusiveFunction(Im_UnCheck_Number, CheckNumberSet);
            }
        }
        return Im_UnCheck_Number;
    }",smartbugs_wild
13899,0x559cd99b1eb1cd61224d9d2a9aec3f8634bfbef4,Re-entrancy,reentrancy-unlimited-gas,executeLottery,"    function executeLottery() {
        if (lastIndex > SetPlayers) {
            uint randomNumber = uint(block.blockhash(block.number - 1)) % lastTicketNumber + 1;
            randomNumber = randomNumber;
            address winner;
            bool hasWon;
            for (uint8 i = 0; i < lastIndex; i++) {
                address player = players[i];
                for (uint j = 0; j < ticketsMap[player].length; j++) {
                    uint256 start = ticketsMap[player][j].startTicket;
                    uint256 end = ticketsMap[player][j].endTicket;
                    if (randomNumber >= start && randomNumber < end) {
                        winner = player;
                        hasWon = true;
                        break;
                    }
                }
                if (hasWon) break;
            }
            require(winner != address(0) && hasWon);
            for (uint8 k = 0; k < lastIndex; k++) {
                delete ticketsMap[players[k]];
                delete contributions[players[k]];
            }
            lastIndex = 0;
            lastTicketNumber = 0;
            uint balance = this.balance;
            if (!owner.send(balance / devFeePercent)) throw;
            if (!winner.send(balance - balance / devFeePercent)) throw;
            newWinner(winner, randomNumber);
        }
    }",smartbugs_wild
